dateTime,Extinction-880nm,Extinction-405nm,BC,PM,temperature,pressure,humidity,flow-temperature,voltage-880nm,voltage-405nm,current-405nm,status,sensorTime
2020-12-04 00:29:08.705763,-10.7,30.6,-1.38,4.94,23.2,970.2,1594,21.9,22.7,0.599303,95.1,96.4,"0.062792,28/10/00"
2020-12-04 00:29:18.814612,-10.8,14.4,-1.38,2.33,23.2,970.4,1223,21.9,22.8,0.599441,95.1,96.4,"0.062805,28/10/00"
2020-12-04 00:29:28.668497,-11.2,14.8,-1.44,2.38,23.2,970.3,1596,22.0,22.7,0.599304,95.1,96.4,"0.062797,28/10/00"
2020-12-04 00:29:38.778452,-11.6,16.3,-1.50,2.62,23.2,970.3,1219,22.0,22.7,0.599441,95.1,96.4,"0.062804,28/10/00"
2020-12-04 00:29:48.678444,-11.8,22.8,-1.52,3.68,23.2,970.4,1595,22.0,22.7,0.599305,95.1,96.4,"0.062796,28/10/00"
2020-12-04 00:29:58.788356,-12.1,28.3,-1.55,4.56,23.2,970.2,1222,22.0,22.7,0.599439,95.1,96.4,"0.062804,28/10/00"
2020-12-04 00:30:08.688453,-12.1,37.2,-1.56,6.00,23.2,970.3,1596,21.9,22.7,0.599323,95.1,96.4,"0.062797,28/10/00"
2020-12-04 00:30:18.798370,-11.8,18.8,-1.51,3.04,23.2,970.3,1222,20.1,22.7,0.599472,95.1,96.4,"0.062809,28/10/00"
2020-12-04 00:30:28.691975,-11.7,21.5,-1.51,3.47,23.2,970.3,1594,20.0,22.7,0.599339,95.1,96.4,"0.062799,28/10/00"
2020-12-04 00:30:38.802160,-11.8,21.3,-1.51,3.44,23.2,970.2,1222,20.0,22.7,0.599472,95.1,96.4,"0.062810,28/10/00"
2020-12-04 00:30:48.701284,-11.3,25.0,-1.46,4.03,23.2,970.2,1594,20.1,22.7,0.599343,95.1,96.4,"0.062798,28/10/00"
2020-12-04 00:30:58.808549,-11.3,5.4,-1.45,0.88,23.2,970.2,1224,20.1,22.7,0.599484,95.1,96.4,"0.062814,28/10/00"
2020-12-04 00:31:08.653804,-11.7,1.4,-1.51,0.23,23.2,970.2,1593,20.1,22.7,0.599347,95.1,96.4,"0.062803,28/10/00"
2020-12-04 00:31:18.818449,-12.7,-1.1,-1.64,-0.18,23.2,970.3,1222,20.0,22.7,0.599510,95.1,96.4,"0.062817,28/10/00"
2020-12-04 00:31:28.678347,-14.2,-5.4,-1.83,-0.87,23.2,970.3,1594,19.9,22.7,0.599380,95.1,96.4,"0.062805,28/10/00"
2020-12-04 00:31:38.788367,-14.4,-5.0,-1.86,-0.81,23.2,970.3,1219,19.9,22.7,0.599502,95.1,96.4,"0.062817,28/10/00"
2020-12-04 00:31:48.688343,-13.7,-3.1,-1.77,-0.51,23.2,970.3,1594,19.9,22.7,0.599379,95.1,96.4,"0.062803,28/10/00"
2020-12-04 00:31:58.798547,-13.7,-4.0,-1.76,-0.64,23.2,970.2,1223,20.1,22.7,0.599504,95.1,96.4,"0.062815,28/10/00"
2020-12-04 00:32:08.698360,-13.4,11.6,-1.72,1.87,23.2,970.3,1595,20.1,22.7,0.599375,95.1,96.4,"0.062807,28/10/00"
2020-12-04 00:32:18.803580,-12.7,12.1,-1.64,1.95,23.2,970.4,1221,20.2,22.7,0.599504,95.1,96.4,"0.062815,28/10/00"
2020-12-04 00:32:28.707579,-12.2,14.3,-1.56,2.31,23.2,970.5,1594,20.2,22.7,0.599380,95.1,96.4,"0.062804,28/10/00"
2020-12-04 00:32:38.818371,-11.9,12.5,-1.53,2.02,23.2,970.4,1223,20.1,22.7,0.599520,95.1,96.4,"0.062818,28/10/00"
2020-12-04 00:32:48.668352,-11.9,12.9,-1.53,2.07,23.2,970.4,1594,20.1,22.7,0.599386,95.1,96.4,"0.062805,28/10/00"
2020-12-04 00:32:58.778431,-12.2,-1.3,-1.58,-0.21,23.2,970.2,1222,20.0,22.7,0.599539,95.1,96.4,"0.062821,28/10/00"
2020-12-04 00:33:08.668063,-13.0,3.7,-1.68,0.60,23.2,970.3,1593,20.0,22.7,0.599405,95.1,96.4,"0.062811,28/10/00"
2020-12-04 00:33:18.788321,-13.5,2.9,-1.73,0.46,23.2,970.4,1222,19.8,22.7,0.599545,95.1,96.4,"0.062823,28/10/00"
2020-12-04 00:33:28.669667,-13.2,2.7,-1.70,0.43,23.2,970.2,1596,19.9,22.7,0.599410,95.1,96.4,"0.062809,28/10/00"
2020-12-04 00:33:38.788520,-13.3,-2.5,-1.71,-0.40,23.2,970.3,1223,20.0,22.7,0.599553,95.1,96.4,"0.062824,28/10/00"
2020-12-04 00:33:48.681118,-13.8,-6.0,-1.77,-0.97,23.2,970.4,1594,20.0,22.7,0.599415,95.1,96.4,"0.062810,28/10/00"
2020-12-04 00:33:58.798369,-14.1,-0.4,-1.81,-0.06,23.2,970.4,1224,19.9,22.7,0.599556,95.1,96.4,"0.062820,28/10/00"
2020-12-04 00:34:08.698454,-14.0,-2.8,-1.81,-0.45,23.2,970.3,1593,19.9,22.7,0.599418,95.1,96.4,"0.062812,28/10/00"
2020-12-04 00:34:18.802828,-13.5,11.1,-1.74,1.79,23.2,970.3,1219,20.0,22.7,0.599553,95.1,96.4,"0.062822,28/10/00"
2020-12-04 00:34:28.700432,-12.6,21.5,-1.62,3.47,23.2,970.4,1595,20.0,22.7,0.599427,95.1,96.4,"0.062811,28/10/00"
2020-12-04 00:34:38.808423,-12.4,5.9,-1.60,0.95,23.2,970.4,1223,20.0,22.7,0.599556,95.1,96.4,"0.062823,28/10/00"
2020-12-04 00:34:48.699487,-12.7,6.7,-1.64,1.07,23.2,970.5,1594,20.0,22.7,0.599436,95.1,96.4,"0.062815,28/10/00"
2020-12-04 00:34:58.808584,-12.8,16.2,-1.64,2.61,23.2,970.3,1222,20.0,22.7,0.599564,95.1,96.4,"0.062825,28/10/00"
2020-12-04 00:35:08.654788,-13.0,7.8,-1.67,1.27,23.2,970.4,1597,20.0,22.7,0.599428,95.1,96.4,"0.062810,28/10/00"
2020-12-04 00:35:18.807593,-13.3,6.5,-1.71,1.05,23.2,970.3,1229,20.2,22.7,0.599558,95.1,96.4,"0.062824,28/10/00"
2020-12-04 00:35:28.658341,-13.2,3.2,-1.70,0.51,23.2,970.4,1595,20.0,22.7,0.599441,95.1,96.4,"0.062816,28/10/00"
2020-12-04 00:35:38.821031,-12.8,8.8,-1.65,1.43,23.2,970.4,1224,20.1,22.7,0.599570,95.1,96.4,"0.062824,28/10/00"
2020-12-04 00:35:48.660412,-12.4,16.4,-1.59,2.65,23.2,970.4,1596,20.2,22.7,0.599438,95.1,96.4,"0.062813,28/10/00"
2020-12-04 00:35:58.767981,-12.1,10.5,-1.56,1.69,23.2,970.3,1228,20.1,22.7,0.599582,95.1,96.4,"0.062823,28/10/00"
2020-12-04 00:36:08.668210,-11.9,31.6,-1.53,5.09,23.2,970.3,1596,20.1,22.7,0.599451,95.1,96.4,"0.062818,28/10/00"
2020-12-04 00:36:18.788531,-11.8,31.3,-1.52,5.06,23.2,970.4,1228,20.0,22.7,0.599593,95.1,96.4,"0.062829,28/10/00"
2020-12-04 00:36:28.674647,-11.9,14.9,-1.54,2.41,23.2,970.3,1593,20.0,22.7,0.599457,95.1,96.4,"0.062818,28/10/00"
2020-12-04 00:36:38.798499,-12.0,16.3,-1.55,2.64,23.2,970.4,1224,20.0,22.7,0.599603,95.1,96.4,"0.062831,28/10/00"
2020-12-04 00:36:48.701156,-12.0,17.7,-1.55,2.85,23.1,970.3,1597,20.0,22.7,0.599471,95.1,96.4,"0.062819,28/10/00"
2020-12-04 00:36:58.798437,-11.6,17.9,-1.50,2.89,23.2,970.4,1223,20.1,22.7,0.599598,95.1,96.4,"0.062830,28/10/00"
2020-12-04 00:37:08.708381,-11.2,16.5,-1.44,2.67,23.1,970.4,1596,20.2,22.7,0.599463,95.1,96.4,"0.062817,28/10/00"
2020-12-04 00:37:18.804329,-11.4,-0.9,-1.46,-0.15,23.2,970.4,1219,20.0,22.7,0.599613,95.1,96.4,"0.062834,28/10/00"
2020-12-04 00:37:28.708537,-12.0,-7.1,-1.54,-1.15,23.1,970.4,1591,19.9,22.7,0.599482,95.1,96.4,"0.062821,28/10/00"
2020-12-04 00:37:38.828314,-12.5,-10.7,-1.61,-1.72,23.2,970.4,1222,19.8,22.7,0.599626,95.1,96.4,"0.062836,28/10/00"
2020-12-04 00:37:48.680935,-13.2,-18.4,-1.70,-2.96,23.1,970.4,1594,19.8,22.7,0.599487,95.1,96.4,"0.062817,28/10/00"
2020-12-04 00:37:58.808573,-13.5,-22.8,-1.74,-3.68,23.2,970.4,1223,20.1,22.7,0.599600,95.1,96.4,"0.062830,28/10/00"
2020-12-04 00:38:08.691241,-13.0,4.6,-1.67,0.75,23.1,970.4,1595,20.2,22.7,0.599468,95.1,96.4,"0.062819,28/10/00"
2020-12-04 00:38:18.808314,-12.9,6.4,-1.66,1.04,23.2,970.3,1224,20.2,22.7,0.599612,95.1,96.4,"0.062832,28/10/00"
2020-12-04 00:38:28.690231,-13.6,7.0,-1.75,1.13,23.1,970.4,1598,20.2,22.7,0.599484,95.1,96.4,"0.062824,28/10/00"
2020-12-04 00:38:38.794027,-14.4,5.7,-1.85,0.91,23.2,970.4,1225,19.9,22.7,0.599637,95.1,96.4,"0.062837,28/10/00"
2020-12-04 00:38:48.686838,-15.2,4.0,-1.95,0.64,23.1,970.4,1596,20.0,22.6,0.599498,95.1,96.4,"0.062827,28/10/00"
2020-12-04 00:38:58.808467,-15.6,3.7,-2.00,0.60,23.1,970.5,1221,19.8,22.7,0.599648,95.1,96.4,"0.062838,28/10/00"
2020-12-04 00:39:08.688440,-15.9,2.8,-2.04,0.46,23.1,970.4,1596,19.9,22.6,0.599506,95.1,96.4,"0.062826,28/10/00"
2020-12-04 00:39:18.792582,-15.9,12.6,-2.05,2.03,23.1,970.4,1224,20.0,22.6,0.599632,95.1,96.4,"0.062834,28/10/00"
2020-12-04 00:39:28.691185,-15.4,20.6,-1.98,3.32,23.1,970.4,1596,20.1,22.6,0.599503,95.1,96.4,"0.062828,28/10/00"
2020-12-04 00:39:38.808447,-15.0,27.6,-1.93,4.44,23.1,970.4,1221,20.0,22.7,0.599643,95.1,96.4,"0.062839,28/10/00"
2020-12-04 00:39:48.691390,-14.9,4.5,-1.92,0.73,23.1,970.5,1597,20.1,22.6,0.599509,95.1,96.4,"0.062824,28/10/00"
2020-12-04 00:39:58.798469,-14.9,4.3,-1.91,0.69,23.1,970.5,1221,20.1,22.6,0.599631,95.1,96.4,"0.062832,28/10/00"
2020-12-04 00:40:08.708567,-14.6,19.9,-1.88,3.21,23.1,970.5,1594,20.2,22.6,0.599502,95.1,96.4,"0.062824,28/10/00"
2020-12-04 00:40:18.818333,-14.1,18.0,-1.81,2.90,23.1,970.4,1223,20.3,22.6,0.599636,95.1,96.4,"0.062837,28/10/00"
2020-12-04 00:40:28.708339,-13.3,10.1,-1.71,1.62,23.1,970.4,1595,20.1,22.6,0.599525,95.1,96.4,"0.062826,28/10/00"
2020-12-04 00:40:38.828433,-12.3,16.3,-1.59,2.63,23.1,970.5,1218,20.1,22.6,0.599652,95.1,96.4,"0.062841,28/10/00"
2020-12-04 00:40:48.668318,-11.6,4.4,-1.49,0.71,23.1,970.5,1593,20.1,22.6,0.599524,95.1,96.4,"0.062829,28/10/00"
2020-12-04 00:40:58.818316,-11.6,13.6,-1.49,2.19,23.1,970.5,1221,20.2,22.6,0.599654,95.1,96.4,"0.062837,28/10/00"
2020-12-04 00:41:08.658455,-11.9,6.7,-1.53,1.07,23.1,970.5,1594,20.1,22.6,0.599532,95.1,96.4,"0.062828,28/10/00"
2020-12-04 00:41:18.811833,-11.8,15.7,-1.52,2.54,23.1,970.4,1222,20.1,22.6,0.599676,95.1,96.4,"0.062841,28/10/00"
2020-12-04 00:41:28.668526,-11.7,12.7,-1.51,2.05,23.1,970.5,1592,20.0,22.6,0.599545,95.1,96.4,"0.062825,28/10/00"
2020-12-04 00:41:38.768358,-11.6,1.1,-1.50,0.18,23.1,970.4,1222,20.0,22.6,0.599686,95.1,96.4,"0.062844,28/10/00"
2020-12-04 00:41:48.675805,-11.3,-13.5,-1.45,-2.17,23.1,970.5,1592,20.0,22.6,0.599549,95.1,96.4,"0.062833,28/10/00"
2020-12-04 00:41:58.788528,-10.7,-10.0,-1.37,-1.62,23.1,970.4,1223,20.2,22.6,0.599672,95.1,96.4,"0.062837,28/10/00"
2020-12-04 00:42:08.678536,-9.7,8.9,-1.25,1.44,23.1,970.4,1593,20.3,22.6,0.599545,95.1,96.4,"0.062829,28/10/00"
2020-12-04 00:42:18.782349,-9.0,29.9,-1.16,4.82,23.1,970.3,1225,22.0,22.6,0.599666,95.1,96.4,"0.062836,28/10/00"
2020-12-04 00:42:28.679950,-8.9,46.3,-1.14,7.46,23.1,970.4,1594,22.0,22.6,0.599543,95.1,96.4,"0.062829,28/10/00"
2020-12-04 00:42:38.788613,-8.7,45.6,-1.11,7.36,23.1,970.5,1224,21.9,22.6,0.599678,95.1,96.4,"0.062840,28/10/00"
2020-12-04 00:42:48.688428,-8.1,15.4,-1.04,2.49,23.1,970.4,1595,20.2,22.6,0.599569,95.1,96.4,"0.062831,28/10/00"
2020-12-04 00:42:58.788440,-7.7,16.1,-0.99,2.59,23.1,970.4,1224,20.0,22.6,0.599707,95.1,96.4,"0.062844,28/10/00"
2020-12-04 00:43:08.676959,-8.1,14.6,-1.04,2.36,23.1,970.4,1595,20.0,22.6,0.599574,95.1,96.4,"0.062831,28/10/00"
2020-12-04 00:43:18.788334,-8.5,12.0,-1.10,1.94,23.1,970.5,1223,20.0,22.6,0.599713,95.1,96.4,"0.062842,28/10/00"
2020-12-04 00:43:28.676000,-9.3,12.5,-1.20,2.01,23.1,970.4,1597,20.2,22.6,0.599563,95.1,96.4,"0.062831,28/10/00"
2020-12-04 00:43:38.798511,-10.3,14.1,-1.33,2.27,23.1,970.4,1223,22.0,22.6,0.599683,95.1,96.4,"0.062839,28/10/00"
2020-12-04 00:43:48.686278,-10.3,16.5,-1.32,2.66,23.1,970.4,1595,22.0,22.6,0.599557,95.1,96.4,"0.062831,28/10/00"
2020-12-04 00:43:58.798439,-10.1,17.9,-1.30,2.89,23.1,970.5,1220,22.0,22.6,0.599694,95.1,96.4,"0.062840,28/10/00"
2020-12-04 00:44:08.695455,-10.6,17.8,-1.36,2.86,23.1,970.5,1594,22.0,22.6,0.599559,95.1,96.4,"0.062832,28/10/00"
2020-12-04 00:44:18.808315,-11.1,18.0,-1.43,2.91,23.1,970.5,1219,21.9,22.6,0.599706,95.1,96.4,"0.062843,28/10/00"
2020-12-04 00:44:28.660680,-11.3,20.0,-1.46,3.23,23.1,970.5,1593,22.0,22.6,0.599567,95.1,96.4,"0.062837,28/10/00"
2020-12-04 00:44:38.818518,-11.5,24.1,-1.49,3.88,23.1,970.5,1215,22.0,22.6,0.599710,95.1,96.4,"0.062846,28/10/00"
2020-12-04 00:44:48.661002,-11.7,26.9,-1.51,4.33,23.1,970.5,1593,22.0,22.6,0.599571,95.1,96.4,"0.062835,28/10/00"
2020-12-04 00:44:58.768938,-12.3,22.4,-1.59,3.61,23.1,970.5,1217,20.2,22.6,0.599730,95.1,96.4,"0.062848,28/10/00"
2020-12-04 00:45:08.667488,-13.5,16.3,-1.73,2.63,23.1,970.5,1596,20.2,22.6,0.599597,95.1,96.4,"0.062836,28/10/00"
2020-12-04 00:45:18.788646,-14.1,6.5,-1.81,1.05,23.1,970.4,1220,20.2,22.6,0.599734,95.1,96.4,"0.062850,28/10/00"
2020-12-04 00:45:28.678332,-14.6,-2.9,-1.88,-0.47,23.1,970.5,1595,20.2,22.6,0.599598,95.1,96.4,"0.062836,28/10/00"
2020-12-04 00:45:38.788274,-15.0,-5.3,-1.93,-0.86,23.1,970.5,1223,20.3,22.6,0.599731,95.1,96.4,"0.062847,28/10/00"
2020-12-04 00:45:48.688545,-15.2,13.0,-1.96,2.09,23.1,970.5,1593,20.3,22.6,0.599599,95.1,96.4,"0.062831,28/10/00"
2020-12-04 00:45:58.800867,-15.8,-8.5,-2.03,-1.37,23.1,970.4,1225,20.3,22.6,0.599735,95.1,96.4,"0.062846,28/10/00"
2020-12-04 00:46:08.658672,-16.0,-9.1,-2.06,-1.47,23.1,970.5,1592,21.9,22.6,0.599597,95.1,96.4,"0.062833,28/10/00"
2020-12-04 00:46:18.768419,-16.1,-9.4,-2.08,-1.51,23.1,970.5,1221,20.3,22.6,0.599743,95.1,96.4,"0.062849,28/10/00"
2020-12-04 00:46:28.678525,-15.9,-11.4,-2.05,-1.83,23.1,970.5,1593,20.2,22.6,0.599619,95.1,96.4,"0.062837,28/10/00"
2020-12-04 00:46:38.777595,-15.3,0.5,-1.96,0.08,23.1,970.5,1224,21.9,22.6,0.599743,95.1,96.4,"0.062840,28/10/00"
2020-12-04 00:46:48.678940,-15.3,21.0,-1.96,3.39,23.1,970.5,1593,22.0,22.6,0.599613,95.1,96.4,"0.062834,28/10/00"
2020-12-04 00:46:58.798331,-15.5,32.9,-2.00,5.31,23.1,970.5,1227,21.9,22.6,0.599750,95.1,96.4,"0.062845,28/10/00"
2020-12-04 00:47:08.688130,-15.3,11.6,-1.97,1.87,23.1,970.5,1595,20.3,22.6,0.599629,95.1,96.4,"0.062838,28/10/00"
2020-12-04 00:47:18.798441,-14.6,11.6,-1.88,1.87,23.1,970.5,1221,20.2,22.6,0.599762,95.1,96.4,"0.062850,28/10/00"
2020-12-04 00:47:28.698514,-13.9,11.6,-1.79,1.88,23.1,970.5,1594,20.2,22.6,0.599636,95.1,96.4,"0.062844,28/10/00"
2020-12-04 00:47:38.808350,-13.3,30.7,-1.72,4.95,23.1,970.5,1223,20.2,22.6,0.599768,95.1,96.4,"0.062848,28/10/00"
2020-12-04 00:47:48.654765,-12.9,39.7,-1.66,6.40,23.1,970.5,1595,20.2,22.6,0.599634,95.1,96.4,"0.062838,28/10/00"
2020-12-04 00:47:58.778440,-12.2,15.4,-1.57,2.49,23.1,970.4,1227,20.3,22.6,0.599761,95.1,96.4,"0.062848,28/10/00"
2020-12-04 00:48:08.662587,-11.4,16.1,-1.46,2.59,23.1,970.5,1595,21.9,22.6,0.599629,95.1,96.4,"0.062835,28/10/00"
2020-12-04 00:48:18.775419,-11.2,22.6,-1.45,3.64,23.1,970.5,1224,21.9,22.6,0.599768,95.1,96.4,"0.062849,28/10/00"
2020-12-04 00:48:28.670420,-11.3,17.2,-1.45,2.77,23.1,970.5,1595,20.3,22.6,0.599642,95.1,96.4,"0.062841,28/10/00"
2020-12-04 00:48:38.788486,-11.0,18.7,-1.42,3.02,23.1,970.5,1224,20.3,22.6,0.599777,95.1,96.4,"0.062855,28/10/00"
2020-12-04 00:48:48.678412,-11.0,19.0,-1.41,3.06,23.1,970.5,1595,20.2,22.6,0.599650,95.1,96.4,"0.062843,28/10/00"
2020-12-04 00:48:58.789010,-11.0,8.4,-1.42,1.36,23.1,970.5,1223,20.1,22.6,0.599794,95.1,96.4,"0.062855,28/10/00"
2020-12-04 00:49:08.681054,-10.9,21.3,-1.40,3.43,23.1,970.5,1593,20.1,22.6,0.599673,95.1,96.4,"0.062845,28/10/00"
2020-12-04 00:49:18.798521,-10.2,22.9,-1.31,3.70,23.1,970.5,1229,20.0,22.6,0.599802,95.1,96.4,"0.062853,28/10/00"
2020-12-04 00:49:28.688476,-9.7,25.2,-1.24,4.06,23.0,970.5,1595,20.1,22.6,0.599672,95.1,96.4,"0.062844,28/10/00"
2020-12-04 00:49:38.798317,-10.0,25.2,-1.29,4.07,23.1,970.5,1229,20.1,22.6,0.599808,95.1,96.4,"0.062852,28/10/00"
2020-12-04 00:49:48.690530,-10.6,32.0,-1.36,5.17,23.0,970.5,1593,20.1,22.6,0.599673,95.1,96.4,"0.062845,28/10/00"
2020-12-04 00:49:58.796755,-10.8,23.3,-1.39,3.75,23.1,970.6,1226,20.1,22.6,0.599811,95.1,96.4,"0.062858,28/10/00"
2020-12-04 00:50:08.698460,-10.9,25.6,-1.40,4.12,23.0,970.5,1594,20.1,22.6,0.599685,95.1,96.4,"0.062843,28/10/00"
2020-12-04 00:50:18.808412,-10.8,14.4,-1.40,2.33,23.1,970.5,1227,20.2,22.6,0.599810,95.1,96.4,"0.062855,28/10/00"
2020-12-04 00:50:28.651032,-10.5,4.1,-1.35,0.66,23.0,970.5,1593,20.1,22.6,0.599691,95.1,96.4,"0.062842,28/10/00"
2020-12-04 00:50:38.808589,-10.1,15.5,-1.30,2.50,23.1,970.5,1228,20.2,22.6,0.599816,95.1,96.4,"0.062854,28/10/00"
2020-12-04 00:50:48.658754,-10.0,12.6,-1.28,2.03,23.0,970.5,1597,20.2,22.6,0.599681,95.1,96.4,"0.062843,28/10/00"
2020-12-04 00:50:58.778313,-10.1,11.5,-1.31,1.85,23.1,970.6,1227,20.1,22.6,0.599819,95.1,96.4,"0.062856,28/10/00"
2020-12-04 00:51:08.669053,-10.4,10.9,-1.34,1.76,23.0,970.6,1595,20.1,22.5,0.599691,95.1,96.4,"0.062845,28/10/00"
2020-12-04 00:51:18.775664,-10.2,11.7,-1.31,1.89,23.1,970.5,1224,20.0,22.6,0.599824,95.1,96.4,"0.062854,28/10/00"
2020-12-04 00:51:28.678418,-10.1,12.9,-1.29,2.08,23.0,970.5,1595,20.1,22.5,0.599691,95.1,96.4,"0.062845,28/10/00"
2020-12-04 00:51:38.783499,-10.1,12.8,-1.30,2.07,23.1,970.6,1223,20.2,22.6,0.599818,95.1,96.4,"0.062857,28/10/00"
2020-12-04 00:51:48.678484,-9.8,12.9,-1.26,2.08,23.0,970.6,1596,20.1,22.5,0.599702,95.1,96.4,"0.062844,28/10/00"
2020-12-04 00:51:58.788371,-9.3,9.7,-1.19,1.57,23.0,970.6,1225,20.1,22.6,0.599840,95.1,96.4,"0.062861,28/10/00"
2020-12-04 00:52:08.678438,-9.3,-3.1,-1.20,-0.50,23.0,970.6,1595,20.1,22.5,0.599703,95.1,96.4,"0.062849,28/10/00"
2020-12-04 00:52:18.778916,-9.5,9.0,-1.23,1.45,23.0,970.5,1226,20.3,22.6,0.599817,95.1,96.4,"0.062859,28/10/00"
2020-12-04 00:52:28.669092,-9.0,8.5,-1.16,1.36,23.0,970.6,1594,20.2,22.6,0.599699,95.1,96.4,"0.062847,28/10/00"
2020-12-04 00:52:38.771732,-8.6,7.1,-1.11,1.15,23.0,970.6,1224,20.2,22.6,0.599844,95.1,96.4,"0.062861,28/10/00"
2020-12-04 00:52:48.663249,-8.7,5.2,-1.12,0.83,23.0,970.6,1593,20.1,22.5,0.599721,95.1,96.4,"0.062853,28/10/00"
2020-12-04 00:52:58.788351,-8.1,20.3,-1.04,3.27,23.0,970.7,1218,20.2,22.5,0.599838,95.1,96.4,"0.062857,28/10/00"
2020-12-04 00:53:08.665891,-7.3,30.4,-0.94,4.90,23.0,970.6,1594,20.2,22.5,0.599714,95.1,96.4,"0.062849,28/10/00"
2020-12-04 00:53:18.778544,-7.6,36.4,-0.97,5.87,23.0,970.6,1221,20.1,22.5,0.599858,95.1,96.4,"0.062861,28/10/00"
2020-12-04 00:53:28.667552,-8.6,12.2,-1.11,1.97,23.0,970.6,1596,20.2,22.5,0.599717,95.1,96.4,"0.062849,28/10/00"
2020-12-04 00:53:38.788349,-9.6,12.4,-1.23,2.00,23.0,970.7,1223,20.2,22.6,0.599854,95.1,96.4,"0.062860,28/10/00"
2020-12-04 00:53:48.669143,-9.9,12.4,-1.27,1.99,23.0,970.6,1597,20.3,22.5,0.599723,95.1,96.4,"0.062847,28/10/00"
2020-12-04 00:53:58.773039,-9.4,13.1,-1.21,2.11,23.0,970.6,1220,22.0,22.6,0.599842,95.1,96.4,"0.062853,28/10/00"
2020-12-04 00:54:08.678465,-8.6,18.5,-1.11,2.98,23.0,970.6,1593,22.0,22.5,0.599724,95.1,96.4,"0.062846,28/10/00"
2020-12-04 00:54:18.778351,-8.6,28.5,-1.11,4.60,23.0,970.6,1221,20.3,22.6,0.599876,95.1,96.4,"0.062856,28/10/00"
2020-12-04 00:54:28.673569,-10.3,17.0,-1.33,2.74,23.0,970.6,1595,21.9,22.5,0.599732,95.1,96.4,"0.062846,28/10/00"
2020-12-04 00:54:38.788365,-10.0,27.4,-1.28,4.42,23.0,970.6,1223,22.0,22.5,0.599862,95.1,96.4,"0.062861,28/10/00"
2020-12-04 00:54:48.687445,-10.2,12.7,-1.31,2.06,23.0,970.6,1594,22.0,22.5,0.599736,95.1,96.4,"0.062851,28/10/00"
2020-12-04 00:54:58.798357,-10.6,16.1,-1.37,2.59,23.0,970.7,1222,20.3,22.5,0.599883,95.1,96.4,"0.062862,28/10/00"
2020-12-04 00:55:08.698354,-10.9,18.7,-1.40,3.02,23.0,970.7,1591,20.2,22.5,0.599751,95.1,96.4,"0.062855,28/10/00"
2020-12-04 00:55:18.798517,-11.0,14.3,-1.41,2.31,23.0,970.7,1222,20.3,22.5,0.599881,95.1,96.4,"0.062862,28/10/00"
2020-12-04 00:55:28.648454,-11.5,21.1,-1.48,3.41,23.0,970.7,1594,21.9,21.9,0.599752,95.1,96.4,"0.062851,28/10/00"
2020-12-04 00:55:38.805800,-11.8,21.1,-1.52,3.40,23.0,970.7,1219,22.0,22.5,0.599890,95.1,96.4,"0.062864,28/10/00"
2020-12-04 00:55:48.654675,-12.0,16.6,-1.55,2.68,23.0,970.7,1594,22.0,22.5,0.599740,95.1,96.4,"0.062850,28/10/00"
2020-12-04 00:55:58.768463,-13.1,3.4,-1.69,0.55,23.0,970.6,1222,22.0,21.9,0.599882,95.1,96.4,"0.062864,28/10/00"
2020-12-04 00:56:08.658342,-13.9,13.3,-1.80,2.15,23.0,970.6,1596,21.9,22.5,0.599763,95.1,96.4,"0.062854,28/10/00"
2020-12-04 00:56:18.768357,-13.7,11.9,-1.76,1.92,23.0,970.5,1225,20.3,22.5,0.599902,95.1,96.4,"0.062870,28/10/00"
2020-12-04 00:56:28.678351,-13.2,-6.0,-1.70,-0.97,23.0,970.6,1595,20.2,22.5,0.599769,95.1,96.4,"0.062857,28/10/00"
2020-12-04 00:56:38.787329,-13.1,-10.9,-1.68,-1.76,23.0,970.7,1219,20.1,21.9,0.599913,95.1,96.4,"0.062878,28/10/00"
2020-12-04 00:56:48.688339,-13.3,-22.1,-1.71,-3.56,23.0,970.6,1591,20.1,21.9,0.599784,95.1,96.4,"0.062863,28/10/00"
2020-12-04 00:56:58.798492,-13.4,4.7,-1.73,0.76,23.0,970.6,1222,20.2,22.5,0.599911,95.1,96.4,"0.062872,28/10/00"
2020-12-04 00:57:08.697281,-13.9,-16.6,-1.79,-2.67,23.0,970.7,1593,20.3,21.9,0.599773,95.1,96.4,"0.062859,28/10/00"
2020-12-04 00:57:18.808581,-14.4,1.2,-1.85,0.19,23.0,970.7,1220,20.2,22.5,0.599919,95.1,96.4,"0.062869,28/10/00"
2020-12-04 00:57:28.648969,-14.1,1.0,-1.82,0.16,23.0,970.7,1596,20.2,21.9,0.599781,95.1,96.4,"0.062858,28/10/00"
2020-12-04 00:57:38.828518,-13.7,16.5,-1.76,2.67,23.0,970.6,1225,21.9,22.5,0.599904,95.1,96.4,"0.062866,28/10/00"
2020-12-04 00:57:48.668304,-13.5,19.3,-1.74,3.12,23.0,970.7,1594,21.9,21.9,0.599774,95.1,96.4,"0.062858,28/10/00"
2020-12-04 00:57:58.755440,-13.5,5.1,-1.74,0.82,23.0,970.7,1221,21.9,22.5,0.599913,95.1,96.4,"0.062873,28/10/00"
2020-12-04 00:58:08.653081,-13.1,12.4,-1.69,2.00,23.0,970.7,1594,20.3,21.9,0.599792,95.1,96.4,"0.062858,28/10/00"
