dateTime,ozone,temperature,pressure,voltage,sensorTime
2020-12-04 00:51:36.011337,3.6,30.9,961.3,1568,"03/12/20,17:56:04"
2020-12-04 00:51:46.012943,-0.7,30.9,962.6,1587,"03/12/20,17:56:14"
2020-12-04 00:51:56.018321,-0.7,30.9,961.4,1589,"03/12/20,17:56:24"
2020-12-04 00:52:06.006240,0.1,30.9,962.4,1591,"03/12/20,17:56:34"
2020-12-04 00:52:16.008430,2.8,31.0,961.4,1584,"03/12/20,17:56:44"
2020-12-04 00:52:26.005279,3.4,31.0,962.8,1581,"03/12/20,17:56:54"
2020-12-04 00:52:36.008517,3.7,30.9,961.4,1569,"03/12/20,17:57:04"
2020-12-04 00:52:46.004363,2.8,30.9,962.5,1586,"03/12/20,17:57:14"
2020-12-04 00:52:56.005133,2.7,30.9,961.4,1584,"03/12/20,17:57:24"
2020-12-04 00:53:06.008309,4.3,30.9,962.7,1613,"03/12/20,17:57:34"
2020-12-04 00:53:16.008346,2.2,30.9,961.4,1601,"03/12/20,17:57:44"
2020-12-04 00:53:26.009432,1.8,30.9,962.7,1590,"03/12/20,17:57:54"
2020-12-04 00:53:36.005835,3.7,30.9,961.3,1578,"03/12/20,17:58:04"
2020-12-04 00:53:46.008422,5.6,30.9,962.4,1575,"03/12/20,17:58:14"
2020-12-04 00:53:56.008565,6.8,30.9,961.4,1590,"03/12/20,17:58:24"
2020-12-04 00:54:06.000586,6.0,30.9,962.4,1586,"03/12/20,17:58:34"
2020-12-04 00:54:15.999492,1.5,30.9,961.3,1585,"03/12/20,17:58:44"
2020-12-04 00:54:25.999632,1.1,30.9,962.6,1600,"03/12/20,17:58:54"
2020-12-04 00:54:35.998819,3.9,30.9,961.4,1569,"03/12/20,17:59:04"
2020-12-04 00:54:46.004440,1.8,30.9,962.7,1593,"03/12/20,17:59:14"
2020-12-04 00:54:56.007178,3.1,30.9,961.7,1595,"03/12/20,17:59:24"
2020-12-04 00:55:05.999191,6.6,30.9,962.8,1589,"03/12/20,17:59:34"
2020-12-04 00:55:15.999041,4.9,30.9,961.4,1596,"03/12/20,17:59:44"
2020-12-04 00:55:25.998468,4.1,30.9,962.9,1582,"03/12/20,17:59:54"
2020-12-04 00:55:35.998559,4.3,30.9,961.3,1573,"03/12/20,18:00:04"
2020-12-04 00:55:45.995187,7.6,30.9,962.7,1595,"03/12/20,18:00:14"
2020-12-04 00:55:55.998727,10.4,30.9,961.3,1588,"03/12/20,18:00:24"
2020-12-04 00:56:05.998471,5.3,30.9,962.7,1580,"03/12/20,18:00:34"
2020-12-04 00:56:15.998446,2.6,30.9,961.5,1607,"03/12/20,18:00:44"
2020-12-04 00:56:25.995973,5.8,30.9,962.9,1601,"03/12/20,18:00:54"
2020-12-04 00:56:35.994773,4.6,30.9,961.5,1573,"03/12/20,18:01:04"
2020-12-04 00:56:45.992315,1.8,30.9,962.7,1584,"03/12/20,18:01:14"
2020-12-04 00:56:56.003950,3.9,30.9,961.5,1592,"03/12/20,18:01:24"
2020-12-04 00:57:05.990941,2.2,30.9,962.5,1589,"03/12/20,18:01:34"
2020-12-04 00:57:15.994207,0.6,30.9,961.6,1613,"03/12/20,18:01:44"
2020-12-04 00:57:25.999253,2.4,30.9,962.6,1612,"03/12/20,18:01:54"
2020-12-04 00:57:35.989370,4.8,30.9,961.5,1576,"03/12/20,18:02:04"
2020-12-04 00:57:45.996067,8.3,30.9,962.5,1582,"03/12/20,18:02:14"
2020-12-04 00:57:56.002233,8.2,30.9,961.5,1606,"03/12/20,18:02:24"
2020-12-04 00:58:05.983207,6.8,30.9,962.6,1612,"03/12/20,18:02:34"
2020-12-04 00:58:15.995161,2.9,30.9,961.4,1602,"03/12/20,18:02:44"
2020-12-04 00:58:25.988347,0.5,30.9,962.9,1605,"03/12/20,18:02:54"
2020-12-04 00:58:35.987687,0.7,30.9,961.5,1587,"03/12/20,18:03:04"
2020-12-04 00:58:45.988827,2.7,30.9,962.7,1581,"03/12/20,18:03:14"
2020-12-04 00:58:55.987105,3.1,30.9,961.4,1605,"03/12/20,18:03:24"
2020-12-04 00:59:05.988489,-0.8,30.9,962.6,1579,"03/12/20,18:03:34"
2020-12-04 00:59:15.988361,2.2,30.9,961.4,1590,"03/12/20,18:03:44"
2020-12-04 00:59:25.987616,6.7,30.9,962.9,1614,"03/12/20,18:03:54"
2020-12-04 00:59:35.988587,5.8,30.9,961.5,1594,"03/12/20,18:04:04"
2020-12-04 00:59:45.986585,4.4,30.9,962.8,1569,"03/12/20,18:04:14"
2020-12-04 00:59:55.982502,3.4,30.9,961.6,1599,"03/12/20,18:04:24"
2020-12-04 01:00:05.988329,2.0,30.9,962.5,1596,"03/12/20,18:04:34"
2020-12-04 01:00:15.988387,-0.4,30.9,961.5,1572,"03/12/20,18:04:44"
2020-12-04 01:00:25.988366,0.3,30.9,962.8,1585,"03/12/20,18:04:54"
2020-12-04 01:00:35.979367,1.6,30.9,961.5,1592,"03/12/20,18:05:04"
2020-12-04 01:00:45.979544,0.7,30.9,962.6,1587,"03/12/20,18:05:14"
2020-12-04 01:00:55.978669,0.6,30.9,961.4,1595,"03/12/20,18:05:24"
2020-12-04 01:01:05.984129,-1.0,30.9,962.6,1585,"03/12/20,18:05:34"
2020-12-04 01:01:15.978569,2.2,30.9,961.3,1581,"03/12/20,18:05:44"
2020-12-04 01:01:25.978911,6.8,30.9,962.7,1577,"03/12/20,18:05:54"
2020-12-04 01:01:35.985438,7.5,30.9,961.6,1602,"03/12/20,18:06:04"
2020-12-04 01:01:45.975423,5.7,30.9,962.6,1597,"03/12/20,18:06:14"
2020-12-04 01:01:55.981307,2.1,30.9,961.3,1580,"03/12/20,18:06:24"
2020-12-04 01:02:05.978336,0.2,30.9,962.9,1585,"03/12/20,18:06:34"
2020-12-04 01:02:15.978335,3.6,30.9,961.6,1614,"03/12/20,18:06:44"
2020-12-04 01:02:25.978405,5.4,30.9,962.7,1589,"03/12/20,18:06:54"
2020-12-04 01:02:35.973710,3.3,30.9,961.6,1583,"03/12/20,18:07:04"
2020-12-04 01:02:45.972708,0.7,30.9,962.5,1589,"03/12/20,18:07:14"
2020-12-04 01:02:55.972839,1.4,30.9,961.5,1576,"03/12/20,18:07:24"
2020-12-04 01:03:05.978357,8.4,30.9,962.7,1603,"03/12/20,18:07:34"
2020-12-04 01:03:15.970725,6.7,30.9,961.4,1589,"03/12/20,18:07:44"
2020-12-04 01:03:25.970837,4.0,30.9,962.7,1592,"03/12/20,18:07:54"
2020-12-04 01:03:35.978436,6.4,30.9,961.6,1595,"03/12/20,18:08:04"
2020-12-04 01:03:45.969893,3.2,30.9,962.7,1589,"03/12/20,18:08:14"
2020-12-04 01:03:55.968816,0.6,30.9,961.5,1593,"03/12/20,18:08:24"
2020-12-04 01:04:05.968981,1.6,30.9,962.8,1614,"03/12/20,18:08:34"
2020-12-04 01:04:15.972841,3.4,30.9,961.4,1583,"03/12/20,18:08:44"
2020-12-04 01:04:25.968509,5.4,30.9,962.6,1571,"03/12/20,18:08:54"
2020-12-04 01:04:35.968431,6.7,30.9,961.5,1592,"03/12/20,18:09:04"
2020-12-04 01:04:45.965756,6.0,30.9,962.8,1593,"03/12/20,18:09:14"
2020-12-04 01:04:55.967734,2.5,30.9,961.4,1591,"03/12/20,18:09:24"
2020-12-04 01:05:05.970638,2.6,30.9,962.7,1591,"03/12/20,18:09:34"
2020-12-04 01:05:15.964973,6.0,30.9,961.6,1589,"03/12/20,18:09:44"
2020-12-04 01:05:25.968483,4.8,30.9,962.9,1592,"03/12/20,18:09:54"
2020-12-04 01:05:35.967247,4.7,30.9,961.5,1601,"03/12/20,18:10:04"
2020-12-04 01:05:45.968556,6.7,30.9,962.7,1572,"03/12/20,18:10:14"
2020-12-04 01:05:55.963131,4.8,30.9,961.5,1591,"03/12/20,18:10:24"
2020-12-04 01:06:05.961961,2.7,30.9,962.7,1601,"03/12/20,18:10:34"
2020-12-04 01:06:15.962123,1.0,30.9,961.4,1600,"03/12/20,18:10:44"
2020-12-04 01:06:25.961053,0.0,30.9,962.7,1564,"03/12/20,18:10:54"
2020-12-04 01:06:35.960000,4.8,30.8,961.5,1594,"03/12/20,18:11:04"
2020-12-04 01:06:45.960073,6.7,30.8,962.7,1593,"03/12/20,18:11:14"
2020-12-04 01:06:55.975073,0.4,30.8,961.4,1598,"03/12/20,18:11:24"
2020-12-04 01:07:05.973634,-3.6,30.8,962.7,1606,"03/12/20,18:11:34"
2020-12-04 01:07:15.968588,0.9,30.8,961.7,1601,"03/12/20,18:11:44"
2020-12-04 01:07:25.965113,5.1,30.8,962.6,1574,"03/12/20,18:11:54"
2020-12-04 01:07:35.968323,5.6,30.8,961.5,1602,"03/12/20,18:12:04"
2020-12-04 01:07:45.964015,3.1,30.8,962.8,1571,"03/12/20,18:12:14"
2020-12-04 01:07:55.958413,2.1,30.9,961.5,1597,"03/12/20,18:12:24"
2020-12-04 01:08:05.956259,3.8,30.9,962.8,1610,"03/12/20,18:12:34"
2020-12-04 01:08:15.964478,1.4,30.8,961.4,1601,"03/12/20,18:12:44"
2020-12-04 01:08:25.958719,1.0,30.8,962.7,1571,"03/12/20,18:12:54"
2020-12-04 01:08:35.954302,4.4,30.9,961.4,1595,"03/12/20,18:13:04"
2020-12-04 01:08:45.958576,5.1,30.9,962.8,1599,"03/12/20,18:13:14"
2020-12-04 01:08:55.957631,4.5,30.8,961.4,1606,"03/12/20,18:13:24"
2020-12-04 01:09:05.952366,5.1,30.8,962.6,1620,"03/12/20,18:13:34"
2020-12-04 01:09:15.952583,4.2,30.8,961.6,1612,"03/12/20,18:13:44"
2020-12-04 01:09:25.968326,-0.1,30.8,962.9,1583,"03/12/20,18:13:54"
2020-12-04 01:09:35.968495,0.2,30.8,961.4,1591,"03/12/20,18:14:04"
2020-12-04 01:09:45.951006,3.4,30.8,962.7,1587,"03/12/20,18:14:14"
2020-12-04 01:09:55.950412,7.8,30.8,961.3,1606,"03/12/20,18:14:24"
2020-12-04 01:10:05.949924,4.0,30.8,962.7,1580,"03/12/20,18:14:34"
2020-12-04 01:10:15.958365,-1.2,30.8,961.6,1606,"03/12/20,18:14:44"
2020-12-04 01:10:25.946046,0.0,30.8,962.9,1587,"03/12/20,18:14:54"
2020-12-04 01:10:35.958481,1.2,30.8,961.4,1588,"03/12/20,18:15:04"
2020-12-04 01:10:45.947875,3.2,30.8,962.7,1580,"03/12/20,18:15:14"
2020-12-04 01:10:55.948553,2.0,30.8,961.4,1594,"03/12/20,18:15:24"
2020-12-04 01:11:05.948449,1.1,30.8,962.5,1590,"03/12/20,18:15:34"
2020-12-04 01:11:15.948414,0.2,30.8,961.5,1581,"03/12/20,18:15:44"
2020-12-04 01:11:25.946763,-0.7,30.8,962.7,1595,"03/12/20,18:15:54"
2020-12-04 01:11:35.950761,3.3,30.8,961.4,1597,"03/12/20,18:16:04"
2020-12-04 01:11:45.948422,7.2,30.8,962.7,1589,"03/12/20,18:16:14"
2020-12-04 01:11:55.958300,5.7,30.8,961.6,1605,"03/12/20,18:16:24"
2020-12-04 01:12:05.943830,5.5,30.8,962.6,1625,"03/12/20,18:16:34"
2020-12-04 01:12:15.944330,5.9,30.8,961.5,1586,"03/12/20,18:16:44"
2020-12-04 01:12:25.944636,3.1,30.8,962.8,1594,"03/12/20,18:16:54"
2020-12-04 01:12:35.941696,4.1,30.8,961.5,1594,"03/12/20,18:17:04"
2020-12-04 01:12:45.948174,6.1,30.8,962.6,1587,"03/12/20,18:17:14"
2020-12-04 01:12:55.948310,6.4,30.8,961.7,1599,"03/12/20,18:17:24"
2020-12-04 01:13:05.939654,9.2,30.8,962.7,1601,"03/12/20,18:17:34"
2020-12-04 01:13:15.948412,7.6,30.8,961.5,1558,"03/12/20,18:17:44"
2020-12-04 01:13:25.948301,4.8,30.8,962.5,1600,"03/12/20,18:17:54"
2020-12-04 01:13:35.938911,2.3,30.8,961.5,1602,"03/12/20,18:18:04"
2020-12-04 01:13:45.938502,0.7,30.8,962.9,1585,"03/12/20,18:18:14"
2020-12-04 01:13:55.937873,2.2,30.8,961.6,1591,"03/12/20,18:18:24"
2020-12-04 01:14:05.939821,6.2,30.8,962.8,1607,"03/12/20,18:18:34"
2020-12-04 01:14:15.942446,10.0,30.8,961.6,1573,"03/12/20,18:18:44"
2020-12-04 01:14:25.946331,11.6,30.8,962.8,1590,"03/12/20,18:18:54"
2020-12-04 01:14:35.940223,8.2,30.8,961.5,1587,"03/12/20,18:19:04"
2020-12-04 01:14:45.958292,4.9,30.8,962.7,1568,"03/12/20,18:19:14"
2020-12-04 01:14:55.933794,5.2,30.8,961.5,1578,"03/12/20,18:19:24"
2020-12-04 01:15:05.938296,4.3,30.8,962.8,1568,"03/12/20,18:19:34"
2020-12-04 01:15:15.938392,6.6,30.8,961.6,1578,"03/12/20,18:19:44"
2020-12-04 01:15:25.946768,3.6,30.8,962.7,1596,"03/12/20,18:19:54"
2020-12-04 01:15:35.931906,2.8,30.8,961.6,1573,"03/12/20,18:20:04"
2020-12-04 01:15:45.932110,4.0,30.8,962.6,1596,"03/12/20,18:20:14"
2020-12-04 01:15:55.930962,3.8,30.8,961.6,1596,"03/12/20,18:20:24"
2020-12-04 01:16:05.929849,4.5,30.8,962.8,1588,"03/12/20,18:20:34"
2020-12-04 01:16:15.938405,2.3,30.8,961.4,1569,"03/12/20,18:20:44"
2020-12-04 01:16:25.928964,1.7,30.8,962.7,1581,"03/12/20,18:20:54"
2020-12-04 01:16:35.929546,4.1,30.8,961.4,1595,"03/12/20,18:21:04"
2020-12-04 01:16:45.928218,7.6,30.8,962.9,1574,"03/12/20,18:21:14"
2020-12-04 01:16:55.938322,8.0,30.8,961.5,1588,"03/12/20,18:21:24"
2020-12-04 01:17:05.929889,4.3,30.8,962.8,1589,"03/12/20,18:21:34"
2020-12-04 01:17:15.928428,2.6,30.8,961.5,1570,"03/12/20,18:21:44"
2020-12-04 01:17:25.928331,7.5,30.8,962.8,1582,"03/12/20,18:21:54"
2020-12-04 01:17:35.928434,9.1,30.8,961.5,1592,"03/12/20,18:22:04"
2020-12-04 01:17:45.938435,8.6,30.8,962.7,1585,"03/12/20,18:22:14"
2020-12-04 01:17:55.925366,7.4,30.8,961.4,1592,"03/12/20,18:22:24"
2020-12-04 01:18:05.928409,2.6,30.8,962.7,1609,"03/12/20,18:22:34"
2020-12-04 01:18:15.931218,-0.4,30.8,961.6,1570,"03/12/20,18:22:44"
2020-12-04 01:18:25.928332,1.9,30.8,962.8,1609,"03/12/20,18:22:54"
2020-12-04 01:18:35.922236,3.5,30.8,961.4,1604,"03/12/20,18:23:04"
2020-12-04 01:18:45.928336,4.0,30.8,962.5,1603,"03/12/20,18:23:14"
2020-12-04 01:18:55.921274,8.8,30.8,961.4,1600,"03/12/20,18:23:24"
2020-12-04 01:19:05.934380,10.9,30.8,962.9,1600,"03/12/20,18:23:34"
2020-12-04 01:19:15.921946,8.0,30.8,961.4,1582,"03/12/20,18:23:44"
2020-12-04 01:19:25.920499,5.4,30.8,962.8,1568,"03/12/20,18:23:54"
2020-12-04 01:19:35.933435,1.9,30.8,961.5,1603,"03/12/20,18:24:04"
2020-12-04 01:19:45.923632,0.6,30.8,962.7,1569,"03/12/20,18:24:14"
2020-12-04 01:19:55.921513,1.4,30.8,961.5,1608,"03/12/20,18:24:24"
2020-12-04 01:20:05.928334,0.9,30.8,962.8,1583,"03/12/20,18:24:34"
2020-12-04 01:20:15.928299,2.3,30.8,961.5,1581,"03/12/20,18:24:44"
2020-12-04 01:20:25.928411,5.7,30.8,962.7,1585,"03/12/20,18:24:54"
2020-12-04 01:20:35.918562,5.3,30.8,961.6,1587,"03/12/20,18:25:04"
2020-12-04 01:20:45.928309,3.8,30.8,962.6,1600,"03/12/20,18:25:14"
2020-12-04 01:20:55.917073,5.5,30.8,961.5,1606,"03/12/20,18:25:24"
2020-12-04 01:21:05.918601,4.7,30.8,962.8,1580,"03/12/20,18:25:34"
2020-12-04 01:21:15.915008,6.2,30.8,961.4,1584,"03/12/20,18:25:44"
2020-12-04 01:21:25.913751,5.7,30.8,962.7,1575,"03/12/20,18:25:54"
2020-12-04 01:21:35.918426,4.3,30.8,961.5,1591,"03/12/20,18:26:04"
2020-12-04 01:21:45.918394,4.1,30.8,962.7,1586,"03/12/20,18:26:14"
2020-12-04 01:21:55.913393,2.0,30.8,961.7,1600,"03/12/20,18:26:24"
2020-12-04 01:22:05.911757,5.6,30.8,962.9,1589,"03/12/20,18:26:34"
2020-12-04 01:22:15.915021,5.5,30.8,961.5,1596,"03/12/20,18:26:44"
2020-12-04 01:22:25.912644,2.4,30.8,962.8,1584,"03/12/20,18:26:54"
2020-12-04 01:22:35.909840,4.4,30.8,961.4,1600,"03/12/20,18:27:04"
2020-12-04 01:22:45.909886,5.8,30.8,962.4,1586,"03/12/20,18:27:14"
2020-12-04 01:22:55.908816,4.8,30.8,961.5,1592,"03/12/20,18:27:24"
2020-12-04 01:23:05.908031,3.1,30.8,963.0,1587,"03/12/20,18:27:34"
2020-12-04 01:23:15.908036,4.2,30.8,961.6,1581,"03/12/20,18:27:44"
2020-12-04 01:23:25.908396,3.9,30.8,962.6,1570,"03/12/20,18:27:54"
2020-12-04 01:23:35.918404,7.8,30.8,961.6,1596,"03/12/20,18:28:04"
2020-12-04 01:23:45.908490,8.9,30.8,962.8,1591,"03/12/20,18:28:14"
2020-12-04 01:23:55.904657,3.9,30.8,961.5,1588,"03/12/20,18:28:24"
2020-12-04 01:24:05.908401,1.4,30.8,962.6,1581,"03/12/20,18:28:34"
2020-12-04 01:24:15.906779,-2.4,30.8,961.7,1581,"03/12/20,18:28:44"
2020-12-04 01:24:25.903973,1.5,30.8,962.6,1600,"03/12/20,18:28:54"
2020-12-04 01:24:35.918299,7.1,30.8,961.6,1587,"03/12/20,18:29:04"
2020-12-04 01:24:45.905802,8.2,30.8,962.6,1609,"03/12/20,18:29:14"
2020-12-04 01:24:55.908604,9.1,30.7,961.4,1587,"03/12/20,18:29:24"
2020-12-04 01:25:05.902202,7.1,30.7,962.8,1593,"03/12/20,18:29:34"
2020-12-04 01:25:15.901246,4.4,30.7,961.6,1597,"03/12/20,18:29:44"
2020-12-04 01:25:25.901284,6.0,30.7,963.0,1578,"03/12/20,18:29:54"
2020-12-04 01:25:35.908396,6.4,30.8,961.6,1589,"03/12/20,18:30:04"
2020-12-04 01:25:45.900324,5.5,30.8,962.6,1620,"03/12/20,18:30:14"
2020-12-04 01:25:55.899230,1.0,30.7,961.7,1596,"03/12/20,18:30:24"
2020-12-04 01:26:05.899392,5.8,30.7,962.7,1585,"03/12/20,18:30:34"
2020-12-04 01:26:15.908332,10.5,30.7,961.5,1596,"03/12/20,18:30:44"
2020-12-04 01:26:25.898623,7.0,30.7,962.9,1584,"03/12/20,18:30:54"
2020-12-04 01:26:35.898542,4.7,30.8,961.4,1589,"03/12/20,18:31:04"
2020-12-04 01:26:45.905295,0.4,30.8,962.8,1601,"03/12/20,18:31:14"
2020-12-04 01:26:55.908404,-0.8,30.8,961.5,1589,"03/12/20,18:31:24"
2020-12-04 01:27:05.895410,0.0,30.8,962.7,1582,"03/12/20,18:31:34"
2020-12-04 01:27:15.918312,2.0,30.8,961.7,1580,"03/12/20,18:31:44"
2020-12-04 01:27:25.908402,1.6,30.8,962.6,1599,"03/12/20,18:31:54"
2020-12-04 01:27:35.898364,4.3,30.8,961.4,1579,"03/12/20,18:32:04"
2020-12-04 01:27:45.893359,2.9,30.8,962.8,1610,"03/12/20,18:32:14"
2020-12-04 01:27:55.893521,1.8,30.7,961.6,1580,"03/12/20,18:32:24"
2020-12-04 01:28:05.898448,4.9,30.7,962.9,1575,"03/12/20,18:32:34"
2020-12-04 01:28:15.892589,4.2,30.7,961.4,1595,"03/12/20,18:32:44"
2020-12-04 01:28:25.891495,4.9,30.7,962.7,1572,"03/12/20,18:32:54"
2020-12-04 01:28:35.893153,0.9,30.7,961.4,1600,"03/12/20,18:33:04"
2020-12-04 01:28:45.892062,0.7,30.7,962.6,1614,"03/12/20,18:33:14"
2020-12-04 01:28:55.895940,4.8,30.7,961.6,1586,"03/12/20,18:33:24"
2020-12-04 01:29:05.889605,2.1,30.7,962.8,1580,"03/12/20,18:33:34"
2020-12-04 01:29:15.898334,3.7,30.7,961.5,1587,"03/12/20,18:33:44"
2020-12-04 01:29:25.888975,8.7,30.7,962.5,1607,"03/12/20,18:33:54"
2020-12-04 01:29:35.898306,6.2,30.7,961.4,1582,"03/12/20,18:34:04"
2020-12-04 01:29:45.887662,1.2,30.7,962.6,1583,"03/12/20,18:34:14"
2020-12-04 01:29:55.898337,3.9,30.7,961.5,1575,"03/12/20,18:34:24"
2020-12-04 01:30:05.886729,2.6,30.7,962.5,1565,"03/12/20,18:34:34"
2020-12-04 01:30:15.888313,0.7,30.7,961.8,1582,"03/12/20,18:34:44"
2020-12-04 01:30:25.888412,7.2,30.7,962.8,1583,"03/12/20,18:34:54"
2020-12-04 01:30:35.888401,5.8,30.7,961.5,1596,"03/12/20,18:35:04"
2020-12-04 01:30:45.891583,4.4,30.7,962.7,1605,"03/12/20,18:35:14"
2020-12-04 01:30:55.888515,4.8,30.7,961.8,1591,"03/12/20,18:35:24"
2020-12-04 01:31:05.888506,0.3,30.7,962.7,1585,"03/12/20,18:35:34"
2020-12-04 01:31:15.888577,1.0,30.7,961.5,1590,"03/12/20,18:35:44"
2020-12-04 01:31:25.888413,3.8,30.7,962.6,1598,"03/12/20,18:35:54"
2020-12-04 01:31:35.881872,3.7,30.7,961.5,1592,"03/12/20,18:36:04"
2020-12-04 01:31:45.898319,2.0,30.7,962.8,1582,"03/12/20,18:36:14"
2020-12-04 01:31:55.882230,-2.8,30.7,961.6,1605,"03/12/20,18:36:24"
2020-12-04 01:32:05.881524,-1.1,30.7,962.9,1572,"03/12/20,18:36:34"
2020-12-04 01:32:15.879972,2.3,30.7,961.5,1595,"03/12/20,18:36:44"
2020-12-04 01:32:25.878882,1.7,30.7,962.8,1586,"03/12/20,18:36:54"
2020-12-04 01:32:35.878293,2.3,30.7,961.4,1597,"03/12/20,18:37:04"
2020-12-04 01:32:45.881736,4.5,30.7,962.8,1580,"03/12/20,18:37:14"
2020-12-04 01:32:55.884786,4.0,30.7,961.6,1594,"03/12/20,18:37:24"
2020-12-04 01:33:05.878430,3.8,30.7,962.7,1574,"03/12/20,18:37:34"
2020-12-04 01:33:15.878849,7.4,30.7,961.5,1597,"03/12/20,18:37:44"
2020-12-04 01:33:25.878604,5.0,30.7,962.9,1577,"03/12/20,18:37:54"
2020-12-04 01:33:35.878486,4.6,30.7,961.4,1590,"03/12/20,18:38:04"
2020-12-04 01:33:45.875058,3.1,30.7,962.8,1593,"03/12/20,18:38:14"
2020-12-04 01:33:55.878585,-1.7,30.7,961.5,1595,"03/12/20,18:38:24"
2020-12-04 01:34:05.875781,2.2,30.7,962.9,1571,"03/12/20,18:38:34"
2020-12-04 01:34:15.875958,6.0,30.7,961.5,1594,"03/12/20,18:38:44"
2020-12-04 01:34:25.878302,2.3,30.7,962.9,1589,"03/12/20,18:38:54"
2020-12-04 01:34:35.878900,-0.4,30.7,961.5,1605,"03/12/20,18:39:04"
2020-12-04 01:34:45.878426,2.4,30.7,962.6,1602,"03/12/20,18:39:14"
2020-12-04 01:34:55.878407,2.9,30.7,961.6,1584,"03/12/20,18:39:24"
2020-12-04 01:35:05.871299,-0.4,30.7,962.7,1585,"03/12/20,18:39:34"
2020-12-04 01:35:15.870170,5.3,30.7,961.5,1603,"03/12/20,18:39:44"
2020-12-04 01:35:25.869121,9.1,30.7,962.7,1590,"03/12/20,18:39:54"
2020-12-04 01:35:35.869245,4.4,30.7,961.6,1600,"03/12/20,18:40:04"
2020-12-04 01:35:45.868496,4.5,30.7,962.6,1609,"03/12/20,18:40:14"
2020-12-04 01:35:55.869969,7.5,30.7,961.5,1595,"03/12/20,18:40:24"
2020-12-04 01:36:05.868356,6.4,30.7,962.6,1565,"03/12/20,18:40:34"
2020-12-04 01:36:15.866685,1.0,30.7,961.8,1588,"03/12/20,18:40:44"
2020-12-04 01:36:25.868337,2.7,30.7,962.6,1592,"03/12/20,18:40:54"
2020-12-04 01:36:35.866791,8.2,30.7,961.8,1597,"03/12/20,18:41:04"
2020-12-04 01:36:45.872047,11.2,30.7,962.9,1606,"03/12/20,18:41:14"
2020-12-04 01:36:55.865833,9.8,30.7,961.6,1587,"03/12/20,18:41:24"
2020-12-04 01:37:05.868510,4.9,30.7,962.9,1583,"03/12/20,18:41:34"
2020-12-04 01:37:15.868444,4.1,30.7,961.5,1592,"03/12/20,18:41:44"
2020-12-04 01:37:25.870151,2.2,30.7,962.7,1582,"03/12/20,18:41:54"
2020-12-04 01:37:35.878394,-0.1,30.7,961.4,1572,"03/12/20,18:42:04"
2020-12-04 01:37:45.868353,-0.6,30.7,962.9,1581,"03/12/20,18:42:14"
2020-12-04 01:37:55.862642,-1.3,30.7,961.7,1575,"03/12/20,18:42:24"
2020-12-04 01:38:05.861513,0.2,30.7,962.9,1582,"03/12/20,18:42:34"
2020-12-04 01:38:15.868431,2.6,30.7,961.7,1604,"03/12/20,18:42:44"
2020-12-04 01:38:25.859317,2.5,30.7,962.8,1606,"03/12/20,18:42:54"
2020-12-04 01:38:35.859488,2.9,30.7,961.4,1590,"03/12/20,18:43:04"
2020-12-04 01:38:45.859637,5.5,30.7,962.8,1606,"03/12/20,18:43:14"
2020-12-04 01:38:55.858528,4.6,30.7,961.5,1591,"03/12/20,18:43:24"
2020-12-04 01:39:05.857403,0.5,30.7,962.7,1579,"03/12/20,18:43:34"
2020-12-04 01:39:15.858447,0.6,30.7,961.6,1587,"03/12/20,18:43:44"
2020-12-04 01:39:25.858558,6.1,30.7,962.9,1588,"03/12/20,18:43:54"
2020-12-04 01:39:35.858475,6.7,30.7,961.7,1600,"03/12/20,18:44:04"
2020-12-04 01:39:45.858453,8.8,30.7,962.9,1592,"03/12/20,18:44:14"
2020-12-04 01:39:55.858660,9.4,30.7,961.5,1604,"03/12/20,18:44:24"
2020-12-04 01:40:05.858445,1.9,30.7,962.9,1592,"03/12/20,18:44:34"
2020-12-04 01:40:15.857308,1.3,30.7,961.5,1570,"03/12/20,18:44:44"
2020-12-04 01:40:25.858348,1.5,30.7,962.7,1590,"03/12/20,18:44:54"
2020-12-04 01:40:35.858482,-0.2,30.7,961.6,1607,"03/12/20,18:45:04"
2020-12-04 01:40:45.852581,2.2,30.7,962.7,1589,"03/12/20,18:45:14"
2020-12-04 01:40:55.851494,7.1,30.6,961.5,1574,"03/12/20,18:45:24"
2020-12-04 01:41:05.851621,6.6,30.6,962.9,1581,"03/12/20,18:45:34"
2020-12-04 01:41:15.856223,4.0,30.7,961.5,1600,"03/12/20,18:45:44"
2020-12-04 01:41:25.850665,0.6,30.7,962.6,1577,"03/12/20,18:45:54"
2020-12-04 01:41:35.858531,3.5,30.7,961.5,1601,"03/12/20,18:46:04"
2020-12-04 01:41:45.849778,5.4,30.7,962.8,1593,"03/12/20,18:46:14"
2020-12-04 01:41:55.858422,2.3,30.7,961.6,1592,"03/12/20,18:46:24"
2020-12-04 01:42:05.858497,3.3,30.7,962.7,1598,"03/12/20,18:46:34"
2020-12-04 01:42:15.852049,3.8,30.7,961.5,1586,"03/12/20,18:46:44"
2020-12-04 01:42:25.858321,3.2,30.7,962.9,1591,"03/12/20,18:46:54"
2020-12-04 01:42:35.848424,3.2,30.7,961.5,1580,"03/12/20,18:47:04"
2020-12-04 01:42:45.858424,0.4,30.7,963.0,1585,"03/12/20,18:47:14"
2020-12-04 01:42:55.859379,-0.1,30.7,961.5,1607,"03/12/20,18:47:24"
2020-12-04 01:43:05.845524,3.2,30.7,962.8,1582,"03/12/20,18:47:34"
